duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Horror,Mystery,Romance,Sci-Fi,Thriller,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,aspect_ratio,imdb_score
108,79,268,650,t,t,f,f,f,f,f,f,f,f,f,t,1,English,USA,PG-13,116000000,293,2.35,average
112,13,799,5000,t,t,t,f,f,f,f,f,f,f,t,f,1,English,USA,PG-13,135000000,833,2.35,average
100,128,78,596,t,t,f,f,f,f,f,f,f,f,t,f,3,English,USA,PG-13,120000000,360,2.35,average
108,189,1000,49000,t,t,t,f,f,f,t,f,f,f,f,f,2,English,USA,PG,110000000,3000,1.85,average
114,62,884,12000,t,t,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,110000000,2000,2.35,average
119,55,387,811,t,t,f,f,f,f,f,f,f,f,f,t,3,English,UK,PG-13,110000000,766,2.35,average
142,776,1000,13000,t,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,110000000,2000,2.35,good
125,0,350,11000,f,f,f,t,f,f,f,f,f,f,f,t,0,English,USA,PG-13,110000000,8000,2.35,average
126,218,322,11000,t,f,t,t,f,f,f,f,f,t,f,t,2,English,USA,PG-13,120000000,11000,2.35,average
119,124,1000,14000,f,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG-13,110000000,5000,2.35,average
170,17000,827,29000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,110000000,3000,2.35,good
85,11,116,480,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,PG,112000000,392,2.35,average
119,1000,741,11000,t,f,t,t,f,f,f,f,f,f,t,t,0,English,USA,PG-13,120000000,1000,2.35,average
60,718,432,669,t,t,f,t,f,f,f,f,f,f,f,f,4,English,USA,TV-PG,41117876,554,4,good
102,263,1000,6000,t,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,110000000,1000,2.35,average
103,67,111,383,f,t,t,f,f,f,t,f,f,f,f,f,3,English,USA,PG,110000000,113,1.78,average
76,6,421,12000,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,110000000,513,1.78,average
120,124,943,6000,t,t,f,f,f,f,f,f,t,f,t,t,3,English,USA,PG-13,110000000,5000,2.35,average
127,189,544,20000,t,f,f,f,f,t,f,f,f,f,t,f,1,English,USA,PG-13,110000000,929,2.35,good
105,67,40,681,f,t,t,f,f,f,t,f,f,f,f,f,3,English,USA,PG,105000000,71,1.85,average
121,101,202,673,t,f,f,t,f,f,f,f,f,t,f,t,0,English,USA,PG-13,160000000,368,2.35,average
114,151,430,11000,t,f,f,f,f,f,f,f,f,f,t,f,4,English,USA,PG-13,110000000,635,2.35,good
129,235,297,13000,t,t,f,f,f,f,f,f,f,f,f,t,1,English,USA,PG-13,110000000,300,2.35,good
171,0,857,16000,t,t,f,f,f,t,f,f,f,f,f,f,2,English,International,PG-13,93000000,5000,2.35,good
120,153,447,1000,t,t,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG,110000000,1000,2.35,average
165,0,780,10000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,107000000,851,2.35,good
82,34,434,760,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,PG,109000000,743,1.85,average
115,295,466,10000,t,f,f,f,f,f,f,f,t,f,t,t,1,English,USA,PG-13,120000000,981,2.35,good
194,0,195,14000,t,t,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,130000000,5000,2.35,good
84,50,692,979,f,t,t,f,f,f,t,f,f,f,f,f,0,English,Germany,PG,133000000,886,1.85,average
97,63,525,852,f,f,f,f,f,f,t,f,f,t,f,f,0,English,USA,G,105000000,578,1.85,good
151,0,372,13000,f,t,f,f,f,t,f,f,f,f,t,f,1,English,USA,PG-13,108000000,801,2.35,good
136,0,3000,19000,t,t,f,f,f,f,f,f,f,t,t,t,1,English,USA,PG-13,126000000,12000,2.35,good
104,23,591,752,f,f,t,f,f,f,f,f,f,t,f,f,0,English,International,R,90000000,631,1.85,average
127,57,3000,12000,t,f,f,t,f,f,f,f,f,f,f,t,1,English,USA,PG-13,90000000,11000,2.35,average
171,0,695,3000,t,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,103000000,933,2.35,good
145,14000,533,10000,t,f,f,f,f,f,f,f,t,f,t,t,0,English,USA,PG-13,102000000,798,2.35,good
174,0,9000,11000,f,t,f,f,f,f,t,f,t,f,f,f,1,English,UK,PG,100000000,10000,2.35,good
144,258,834,6000,t,t,f,f,f,f,f,f,f,f,f,t,1,English,UK,PG-13,150000000,1000,2.35,good
119,13000,567,1000,t,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG-13,100000000,658,2.35,average
153,0,539,780,t,f,f,f,f,f,f,f,f,f,t,f,0,English,USA,R,102000000,604,2.35,good
140,0,1000,40000,f,f,f,t,f,t,f,f,f,t,f,f,1,English,USA,R,100000000,23000,2.35,good
176,0,561,18000,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,R,100000000,782,1.85,good
141,0,618,2000,t,f,t,f,f,f,f,f,f,f,f,t,0,English,USA,R,115000000,1000,2.35,good
106,12000,385,18000,t,f,f,t,f,f,f,f,f,f,f,t,1,English,USA,R,100000000,464,2.35,average
98,80,708,22000,f,f,t,f,f,f,f,f,f,t,f,f,10,English,USA,PG-13,100000000,713,1.85,average
116,285,107,12000,t,f,t,t,f,f,f,f,f,f,f,f,2,English,USA,PG-13,100000000,8000,2.35,good
115,55,383,1000,t,f,f,f,f,t,f,f,t,f,f,t,1,English,USA,R,100000000,773,2.35,average
165,16000,265,29000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,100000000,11000,2.35,good
91,21,542,2000,f,f,f,f,f,t,t,f,f,t,f,f,0,English,USA,G,100000000,700,1.78,good
78,10,253,558,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,G,100000000,452,1.66,good
103,165,13000,26000,t,t,f,f,f,f,f,f,f,f,f,t,3,English,USA,R,92000000,13000,2.35,good
131,226,341,12000,t,t,t,f,f,f,t,f,t,f,f,f,0,English,USA,PG,100000000,625,2.35,good
104,14,203,3000,t,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,PG,100000000,762,2.35,average
101,0,279,925,f,t,f,f,f,t,t,f,f,f,f,f,0,English,Germany,PG,100000000,468,2.35,good
111,456,394,20000,f,t,f,f,f,f,t,f,f,f,f,f,4,English,USA,PG,150000000,548,2.35,average
102,77,120,14000,f,t,f,f,f,f,t,f,f,f,f,f,2,English,USA,PG,100000000,151,2.35,good
103,207,3000,40000,t,f,f,f,f,f,f,f,f,t,f,t,0,English,USA,PG-13,100000000,11000,2.35,average
121,0,595,1000,t,f,f,f,f,f,f,t,t,f,f,f,0,English,USA,R,83000000,1000,2.35,average
143,380,452,29000,f,t,f,f,f,t,f,f,f,f,f,t,0,English,Germany,R,100000000,3000,2.35,good
240,17000,4000,29000,f,f,t,t,f,t,f,f,f,f,f,f,3,English,USA,R,100000000,11000,2.35,good
121,541,680,920,t,t,f,f,f,f,f,f,f,f,f,f,4,English,USA,PG-13,100000000,710,1.85,average
129,719,423,660,t,f,f,f,f,f,f,f,f,f,t,f,0,English,USA,R,105000000,475,1.85,good
172,670,1000,15000,f,f,f,f,f,t,f,f,f,f,t,f,5,English,Germany,R,102000000,5000,2.35,good
101,0,577,2000,t,t,f,f,f,f,t,f,f,f,f,f,1,English,USA,PG,80000000,653,2.35,good
87,26,566,827,t,f,f,t,f,f,f,f,f,t,f,t,0,English,USA,PG-13,100000000,825,2.35,bad
101,420,467,12000,t,t,f,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,100000000,3000,2.35,average
95,63,720,23000,f,t,f,f,f,f,t,f,f,f,t,f,0,English,USA,PG,140000000,770,1.5,good
102,52,526,8000,f,t,t,f,f,f,f,f,f,f,t,f,1,English,USA,PG-13,100000000,735,1.85,average
131,385,11000,26000,t,t,f,f,f,f,f,f,f,f,f,t,15,English,USA,PG-13,90000000,13000,2.35,average
114,19,848,1000,t,f,f,t,f,f,f,f,f,f,f,t,1,English,USA,PG-13,105000000,897,2.35,average
94,6,227,490,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,84000000,294,1.85,bad
122,2000,571,26000,t,t,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,100000000,911,1.85,good
95,31,683,3000,t,f,t,f,f,f,f,f,f,f,t,f,1,English,USA,PG-13,100000000,695,1.85,average
115,521,95,13000,t,f,f,f,f,t,f,f,f,f,f,t,1,English,France,R,100000000,537,2.35,good
88,20,36,144,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,99000000,42,1.85,good
110,342,393,623,f,f,f,f,f,t,f,f,t,f,f,t,0,English,USA,PG,10000000,508,1.85,good
130,208,591,12000,t,t,f,f,f,f,f,f,f,f,f,t,5,English,USA,PG-13,98000000,3000,2.35,average
216,17000,1000,29000,f,f,f,t,f,t,f,f,f,f,f,f,3,English,USA,R,100000000,14000,2.35,good
146,611,28,23000,f,f,f,f,f,t,f,f,f,t,f,f,2,Mandarin,China,R,94000000,196,2.35,good
85,9,970,12000,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,100000000,11000,1.85,good
93,0,465,11000,f,f,t,f,f,f,f,f,f,f,t,t,1,English,USA,PG-13,90000000,2000,1.85,average
152,0,557,2000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,92000000,820,2.35,good
85,116,329,8000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,95000000,331,1.85,average
126,0,10000,14000,t,t,f,f,f,f,f,f,f,f,t,f,2,English,France,PG-13,93000000,13000,2.35,good
146,127,722,962,f,f,t,f,f,t,f,f,f,t,f,f,4,English,USA,R,100000000,740,1.85,average
89,10,442,2000,f,t,t,f,f,f,t,f,f,t,f,f,1,English,USA,PG,95000000,919,1.85,good
88,20,916,22000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,95000000,1000,2.35,average
105,0,502,2000,f,f,f,f,f,t,t,f,f,t,f,f,1,English,USA,PG,95000000,520,2.35,good
135,0,310,873,f,f,f,f,f,t,f,f,f,f,f,t,1,English,USA,PG-13,65000000,560,2.35,good
100,475,799,1000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,94000000,939,1.85,good
192,0,416,5000,t,t,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG-13,94000000,857,2.35,good
172,0,857,16000,t,t,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,94000000,5000,2.35,good
102,44,766,12000,t,t,f,f,f,f,f,f,f,f,f,f,4,English,USA,PG-13,95000000,3000,2.35,average
100,165,240,11000,t,t,f,f,f,f,f,f,f,f,f,t,1,English,USA,PG-13,115000000,509,2.35,average
119,0,968,40000,f,f,f,f,f,t,f,f,t,t,t,t,1,English,UK,PG-13,100000000,11000,2.35,average
92,394,527,693,t,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG-13,93000000,595,1.85,average
105,81,779,11000,t,f,f,f,f,t,f,f,f,f,t,t,0,English,USA,PG-13,93000000,1000,2.35,good
107,70,330,770,f,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,PG,90000000,419,2.35,average
101,212,476,13000,t,f,f,f,f,f,f,f,f,f,f,t,2,English,USA,R,92000000,787,1.85,average
137,102,877,2000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,107000000,973,2.35,average
115,663,55,1000,t,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,PG,92000000,723,2.35,good
124,212,810,1000,t,t,t,f,f,f,f,f,f,f,f,f,3,English,USA,PG-13,98000000,903,2.35,average
118,0,1000,8000,f,t,f,f,f,f,t,f,f,f,f,f,0,English,UK,PG,95000000,3000,2.35,average
98,188,602,10000,f,t,t,f,f,f,t,f,t,f,t,f,0,English,USA,PG-13,90000000,826,1.85,good
82,487,967,15000,f,t,t,f,f,f,t,f,f,f,f,f,2,English,USA,G,90000000,1000,1.85,good
98,12000,1000,18000,t,f,f,f,f,f,f,f,f,f,f,t,1,English,USA,PG-13,100000000,3000,2.35,good
90,420,141,191,t,f,t,t,f,f,f,f,f,f,f,t,2,English,USA,PG-13,90000000,165,2.35,average
130,0,568,11000,f,f,f,f,f,t,f,t,t,f,f,t,0,English,USA,PG-13,100000000,627,2.35,average
90,97,56,622,f,f,t,f,f,f,t,f,f,f,t,f,1,English,USA,PG,100000000,526,2.35,good
94,107,117,835,t,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,90000000,256,1.85,good
114,0,423,3000,f,t,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG,90000000,806,2.35,good
94,368,466,13000,t,t,t,t,f,f,f,f,f,f,f,t,0,English,USA,PG-13,92000000,1000,2.35,average
151,17000,1000,29000,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,90000000,13000,2.35,good
88,7,484,2000,f,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,G,90000000,500,1.66,good
121,0,918,21000,t,f,t,f,f,f,f,f,f,f,f,f,3,English,USA,R,92000000,1000,2.35,good
158,21000,585,18000,f,f,f,t,f,t,f,f,t,f,f,t,1,English,USA,R,90000000,1000,2.35,good
128,323,489,13000,t,t,f,f,f,f,f,f,f,f,f,t,1,English,USA,R,90000000,559,2.35,good
128,0,727,21000,t,t,f,t,f,f,f,f,t,f,f,t,3,English,USA,PG-13,90000000,979,1.85,good
141,335,635,11000,f,t,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG-13,41117876,745,2.35,average
95,21,503,12000,t,t,f,f,f,f,t,f,f,f,t,f,0,English,USA,PG,120000000,802,2.35,good
92,12,1000,35000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,90000000,1000,1.85,average
121,0,919,10000,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,75000000,1000,1.85,good
113,221,503,11000,t,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,90000000,600,1.85,average
106,0,1000,22000,t,f,t,f,f,f,f,f,f,f,t,f,0,English,USA,PG-13,88000000,11000,2.35,average
146,14000,681,3000,f,t,f,f,f,t,f,f,f,f,t,f,0,English,USA,PG-13,100000000,882,1.85,good
88,50,441,691,f,f,t,f,f,f,t,t,t,f,f,f,0,English,USA,PG,90000000,569,2.35,average
150,0,135,11000,f,f,f,f,f,t,f,f,t,f,t,t,2,English,USA,PG,90000000,1000,2.35,good
119,719,423,833,t,f,f,f,f,f,f,t,f,f,t,t,0,English,USA,R,95000000,624,1.85,average
128,521,249,591,f,f,f,t,f,f,f,f,t,f,f,t,1,Other,UK,PG-13,80000000,249,2.35,average
106,87,918,8000,f,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,PG,90000000,956,2.35,average
117,101,3000,18000,t,t,f,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,95000000,11000,2.35,average
129,209,886,11000,t,t,t,t,f,f,f,f,t,f,f,t,6,English,USA,PG-13,90000000,11000,2.35,good
116,176,84,192,t,t,f,f,f,f,f,f,f,t,t,t,0,English,USA,PG-13,68000000,117,2.35,average
114,12000,307,11000,t,f,f,t,f,f,f,f,f,f,f,t,2,English,Germany,R,92000000,577,2.35,good
114,0,281,3000,f,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG,90000000,933,2.35,average
96,107,350,11000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,90000000,560,2.35,good
132,0,957,49000,f,f,t,f,f,t,f,f,f,f,t,f,0,English,USA,PG,100000000,1000,1.85,good
104,81,612,3000,t,f,f,f,f,t,f,f,f,f,t,t,0,English,USA,PG-13,90000000,643,1.85,average
111,79,2000,11000,t,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,86000000,11000,2.35,average
138,0,123,14000,f,f,f,f,f,t,f,f,f,f,f,t,1,English,UK,PG-13,100000000,602,2.35,good
100,128,78,596,t,t,f,f,f,f,f,f,f,f,t,f,3,English,USA,PG-13,120000000,360,2.35,average
129,468,183,919,f,t,f,f,f,f,f,f,f,f,f,f,0,English,USA,R,20000000,691,2.35,good
144,2000,537,680,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,88000000,655,2.35,good
110,96,554,887,t,f,f,f,f,f,t,f,f,f,f,f,0,English,UK,PG,90000000,886,2.35,average
140,378,599,12000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,87000000,947,2.35,good
113,101,848,22000,t,t,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,92000000,946,2.35,average
106,357,4000,23000,t,f,f,t,f,f,f,f,f,f,f,t,2,English,USA,PG-13,38000000,14000,2.35,good
143,0,272,15000,f,t,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,90000000,410,1.85,good
108,750,971,49000,f,f,t,f,f,f,t,f,f,t,f,f,0,English,USA,PG,100000000,20000,2.35,average
108,521,129,13000,t,f,f,f,f,f,f,f,t,f,f,t,1,English,USA,PG-13,75000000,805,2.35,good
124,249,936,11000,t,t,f,f,f,t,f,f,f,f,f,t,1,English,USA,R,85000000,10000,2.35,average
116,0,471,11000,f,f,f,t,f,f,f,f,f,f,f,t,4,English,USA,PG-13,85000000,1000,2.35,good
110,545,5000,14000,t,t,f,f,f,f,f,f,f,t,f,f,8,English,Germany,PG-13,75000000,8000,2.35,average
91,266,11000,12000,f,f,t,f,f,f,t,f,f,f,f,f,2,English,USA,PG,85000000,11000,1.85,good
107,36,118,283,f,f,t,f,f,f,t,f,f,t,f,f,2,English,USA,PG,85000000,142,2.35,good
44,718,148,544,f,f,f,t,f,t,f,t,t,f,f,t,1,English,USA,TV-14,41117876,183,1.78,good
115,79,820,18000,t,f,f,t,f,f,f,f,t,f,f,t,1,English,USA,R,85000000,16000,2.35,good
100,36,439,2000,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,G,85000000,795,1.85,average
104,420,535,2000,t,f,t,t,f,f,f,f,f,f,f,f,5,English,USA,PG-13,75000000,906,2.35,average
138,278,213,14000,f,f,t,f,f,f,f,f,f,t,f,f,3,English,USA,PG-13,85000000,3000,1.85,good
140,12000,619,10000,t,f,f,t,f,t,f,f,t,f,f,t,4,English,USA,R,90000000,660,2.35,good
120,278,963,11000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,R,85000000,2000,1.85,average
122,0,11000,14000,f,f,f,t,f,f,f,f,f,f,f,t,3,English,USA,PG-13,85000000,13000,2.35,good
83,28,624,4000,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,PG,85000000,650,1.85,average
139,168,1000,14000,f,t,f,f,f,f,f,f,t,f,t,f,2,English,USA,PG-13,85000000,5000,2.35,good
131,218,29,5000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,68000000,35,2.35,good
104,532,557,12000,t,t,t,f,f,f,f,f,f,f,f,t,1,English,USA,PG-13,85000000,3000,2.35,good
130,323,330,670,t,t,t,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,70000000,442,2.35,average
145,252,210,879,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,85000000,691,2.35,good
104,681,159,584,t,f,f,t,f,f,f,f,f,f,f,t,5,English,USA,PG-13,85000000,227,2.35,average
97,6,561,1000,f,t,t,f,f,f,t,f,f,f,f,f,1,English,UK,PG,100000000,579,1.85,good
178,102,551,12000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,90000000,11000,1.85,good
108,99,172,672,t,f,f,f,f,t,f,f,f,f,f,t,1,English,USA,R,85000000,174,1.85,average
123,189,87,813,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,41117876,388,1.85,good
106,763,809,8000,f,t,t,f,f,t,t,f,f,f,f,f,1,English,USA,PG,85000000,886,1.85,average
112,1000,719,10000,t,f,t,f,f,f,f,f,f,t,f,f,0,English,USA,PG-13,60000000,1000,1.85,good
135,36,106,894,t,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG-13,60000000,345,2.35,average
109,88,571,611,f,f,t,f,f,f,f,f,f,t,t,f,1,English,USA,PG-13,65000000,592,1.85,average
86,67,271,4000,f,t,t,f,f,f,f,f,t,f,f,f,3,English,USA,PG,84000000,2000,1.85,average
95,38,20,409,t,f,f,f,f,f,f,f,f,f,t,f,0,English,UK,R,35000000,107,2.35,good
107,153,233,11000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,70000000,1000,1.85,average
130,0,602,875,f,f,t,f,f,f,f,t,f,f,f,f,0,English,USA,R,8000000,826,1.85,good
82,62,615,975,t,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,85000000,760,1.85,average
88,218,521,17000,t,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG-13,85000000,4000,2.35,average
120,0,160,3000,t,t,f,f,f,f,f,t,f,f,t,f,0,English,USA,PG-13,85000000,169,1.85,good
162,21000,495,21000,f,f,f,t,f,t,f,f,t,f,f,t,0,English,USA,R,65000000,15000,2.35,good
123,55,956,3000,t,f,f,f,f,f,f,f,t,f,t,t,1,English,USA,PG-13,82000000,975,2.35,average
101,293,1000,11000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,81000000,7000,1.85,good
113,13000,5000,26000,t,t,f,f,f,f,f,f,f,f,f,t,9,English,USA,R,80000000,13000,2.35,average
110,0,898,10000,t,t,f,f,f,f,f,f,f,f,f,t,0,English,USA,PG-13,80000000,1000,2.35,good
142,378,575,34000,f,t,f,f,f,t,f,f,f,f,t,t,0,English,USA,PG-13,78000000,14000,2.35,good
102,480,461,14000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,80000000,670,2.35,average
126,13000,390,920,t,f,f,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,80000000,811,1.85,good
83,12,925,13000,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,PG,80000000,7000,1.85,good
85,255,443,1000,f,t,t,f,f,t,t,f,f,f,t,f,0,English,USA,PG,80000000,533,1.66,good
97,56,852,12000,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,41117876,8000,1.85,average
120,75,3000,11000,t,f,f,f,f,t,f,f,f,t,t,t,0,English,USA,PG-13,75000000,4000,2.35,average
116,23,110,13000,t,f,t,t,f,f,f,f,f,f,f,t,7,English,USA,PG-13,84000000,12000,2.35,good
113,88,421,11000,f,f,t,t,f,f,f,f,f,f,f,f,11,English,USA,PG-13,82000000,437,2.35,average
87,31,733,1000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,75000000,1000,1.85,average
101,221,11000,12000,f,f,t,f,f,f,f,f,f,f,f,f,4,English,USA,PG-13,80000000,11000,1.85,average
110,88,11000,13000,t,t,t,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,80000000,12000,1.85,average
128,278,343,18000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,80000000,4000,1.85,good
138,17000,163,29000,f,f,f,f,f,f,f,f,t,f,f,t,0,English,USA,R,80000000,223,2.35,good
88,91,982,4000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,Germany,PG-13,80000000,3000,1.85,average
91,77,208,1000,f,t,t,f,f,f,t,f,f,f,t,f,1,English,USA,PG,75000000,311,1.85,average
138,610,805,12000,t,f,f,t,f,f,f,f,f,f,t,t,0,English,USA,R,80000000,1000,2.35,good
99,163,495,11000,f,f,t,f,f,f,t,f,f,t,f,f,0,English,USA,PG,80000000,869,2.35,average
117,0,818,15000,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,80000000,1000,2.35,good
117,221,503,11000,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,PG-13,80000000,3000,1.85,average
54,718,0,577,t,t,f,t,f,t,f,f,f,f,t,t,0,English,USA,TV-MA,41117876,4,16,good
123,165,744,12000,t,f,f,t,f,f,f,f,f,f,f,t,6,English,USA,R,75000000,878,2.35,good
118,154,915,3000,t,f,f,f,f,f,f,f,t,f,f,t,3,English,USA,PG-13,80000000,982,2.35,average
154,333,16000,22000,f,t,f,f,f,t,f,f,f,t,f,f,3,English,USA,R,79000000,20000,2.35,good
118,117,10000,18000,t,t,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,80000000,15000,2.35,good
90,10,159,49000,f,f,t,f,f,f,t,f,f,f,t,f,1,English,USA,PG,80000000,570,1.85,average
113,101,913,14000,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,PG-13,80000000,960,2.35,average
88,30,366,13000,f,t,t,f,f,f,t,f,f,f,t,f,1,English,USA,PG,80000000,967,1.77,average
93,189,38,1000,f,t,t,t,f,f,t,f,t,f,f,f,0,English,USA,PG,65000000,177,1.85,average
104,301,71,18000,f,f,f,f,f,t,f,f,f,f,t,t,0,English,USA,PG-13,80000000,4000,2.35,average
135,503,67,8000,t,f,f,t,f,f,f,f,t,t,f,t,1,English,USA,R,75000000,137,2.35,good
134,452,697,11000,t,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,R,68000000,8000,2.35,good
98,425,397,11000,t,t,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,70000000,643,2.35,average
80,40,375,3000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,80000000,642,1.85,average
83,21,495,13000,f,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,G,80000000,503,2.35,good
102,153,269,3000,f,f,t,f,f,f,t,f,f,t,f,f,1,English,USA,PG,80000000,1000,2.35,average
130,81,427,10000,t,t,f,f,f,f,t,f,f,f,t,t,0,English,USA,PG-13,80000000,882,2.35,average
129,438,502,18000,f,f,f,f,f,t,f,f,t,f,t,t,1,English,USA,R,80000000,1000,1.85,average
117,69,87,898,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,41117876,577,1.85,good
89,266,859,12000,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,80000000,11000,1.85,good
25,718,474,1000,f,f,t,f,f,f,t,f,f,f,f,f,1,English,USA,TV-G,41117876,960,4,good
74,11,62,340,f,f,f,f,f,f,t,f,f,f,f,f,0,English,USA,G,80000000,243,1.78,good
96,25,102,891,t,t,f,f,f,f,f,f,f,f,t,f,0,English,USA,PG-13,80000000,639,2.35,average
114,31,372,9000,t,t,f,f,f,f,t,f,f,f,f,t,0,English,USA,PG,90000000,496,1.85,average
99,57,820,20000,t,f,f,t,f,f,f,f,f,f,f,t,4,English,USA,R,80000000,3000,2.35,average
129,258,163,2000,t,t,f,f,f,f,f,f,f,f,f,f,1,Spanish,USA,PG,75000000,277,2.35,average
113,25,129,49000,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,85000000,448,2.35,good
90,65,658,11000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,80000000,11000,1.85,average
118,0,871,13000,t,t,t,f,f,f,f,f,f,f,f,t,2,English,USA,PG-13,88000000,13000,1.85,average
106,13000,733,20000,t,f,t,f,f,f,f,f,f,f,t,f,3,English,USA,PG-13,70000000,770,2.35,average
117,93,904,12000,t,t,f,f,f,t,f,f,f,f,f,t,2,English,USA,R,41117876,1000,2.35,good
89,84,1000,13000,t,f,f,f,f,f,f,f,f,f,t,t,5,English,USA,PG-13,80000000,1000,2.35,average
145,79,183,981,f,f,f,f,f,t,f,f,f,f,f,t,1,English,USA,PG-13,80000000,274,1.85,good
114,357,366,13000,t,t,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,80000000,10000,1.85,average
87,43,210,882,f,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,PG,80000000,396,2.35,average
